These stats, other than Total, are cummulative over previous MBs within each Frame
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
   Frame  |   MB   |  Total  |   Type   |  P Motion  |  B Motion  |   cbp   |    C    |    y    |    Cb   |    Cr   | Delta quan | Stuffing |
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
       0  |    253 |      37 |     6979 |        0   |        0   |     905 |       0 |       0 |       0 |       0 |     254    |     0    |
       0  |    254 |      22 |     6991 |        0   |        0   |     914 |       0 |       0 |       0 |       0 |     255    |     0    |
       0  |    255 |      50 |     7033 |        0   |        0   |     921 |       0 |       0 |       0 |       0 |     256    |     0    |
       0  |    256 |      13 |     7042 |        0   |        0   |     924 |       0 |       0 |       0 |       0 |     257    |     0    |
       0  |    257 |       8 |     7048 |        0   |        0   |     925 |       0 |       0 |       0 |       0 |     258    |     0    |
       0  |    258 |      38 |     7084 |        0   |        0   |     926 |       0 |       0 |       0 |       0 |     259    |     0    |
       0  |    259 |      46 |     7126 |        0   |        0   |     929 |       0 |       0 |       0 |       0 |     260    |     0    |
       0  |    260 |      61 |     7183 |        0   |        0   |     932 |       0 |       0 |       0 |       0 |     261    |     0    |
       0  |    261 |      20 |     7195 |        0   |        0   |     939 |       0 |       0 |       0 |       0 |     262    |     0    |
       0  |    262 |      11 |     7204 |        0   |        0   |     940 |       0 |       0 |       0 |       0 |     263    |     0    |
       0  |    263 |      14 |     7216 |        0   |        0   |     941 |       0 |       0 |       0 |       0 |     264    |     0    |
       0  |    264 |      20 |     7234 |        0   |        0   |     942 |       0 |       0 |       0 |       0 |     265    |     0    |
       0  |    265 |      35 |     7267 |        0   |        0   |     943 |       0 |       0 |       0 |       0 |     266    |     0    |
       0  |    266 |      56 |     7321 |        0   |        0   |     944 |       0 |       0 |       0 |       0 |     267    |     0    |
       0  |    267 |      50 |     7369 |        0   |        0   |     945 |       0 |       0 |       0 |       0 |     268    |     0    |
       0  |    268 |      50 |     7417 |        0   |        0   |     946 |       0 |       0 |       0 |       0 |     269    |     0    |
       0  |    269 |      37 |     7450 |        0   |        0   |     949 |       0 |       0 |       0 |       0 |     270    |     0    |
       0  |    270 |      18 |     7462 |        0   |        0   |     954 |       0 |       0 |       0 |       0 |     271    |     0    |
       0  |    271 |      51 |     7501 |        0   |        0   |     965 |       0 |       0 |       0 |       0 |     272    |     0    |
       0  |    272 |      56 |     7549 |        0   |        0   |     972 |       0 |       0 |       0 |       0 |     273    |     0    |
       0  |    273 |      20 |     7567 |        0   |        0   |     973 |       0 |       0 |       0 |       0 |     274    |     0    |
       0  |    274 |      47 |     7612 |        0   |        0   |     974 |       0 |       0 |       0 |       0 |     275    |     0    |
       0  |    275 |      59 |     7669 |        0   |        0   |     975 |       0 |       0 |       0 |       0 |     276    |     0    |
       0  |    276 |      46 |     7711 |        0   |        0   |     978 |       0 |       0 |       0 |       0 |     277    |     0    |
       0  |    277 |      43 |     7750 |        0   |        0   |     981 |       0 |       0 |       0 |       0 |     278    |     0    |
       0  |    278 |      32 |     7780 |        0   |        0   |     982 |       0 |       0 |       0 |       0 |     279    |     0    |
       0  |    279 |      44 |     7822 |        0   |        0   |     983 |       0 |       0 |       0 |       0 |     280    |     0    |
       0  |    280 |      11 |     7831 |        0   |        0   |     984 |       0 |       0 |       0 |       0 |     281    |     0    |
       0  |    281 |      11 |     7840 |        0   |        0   |     985 |       0 |       0 |       0 |       0 |     282    |     0    |
       0  |    282 |      14 |     7852 |        0   |        0   |     986 |       0 |       0 |       0 |       0 |     283    |     0    |
       0  |    283 |      56 |     7906 |        0   |        0   |     987 |       0 |       0 |       0 |       0 |     284    |     0    |
       0  |    284 |      14 |     7918 |        0   |        0   |     988 |       0 |       0 |       0 |       0 |     285    |     0    |
       0  |    285 |      50 |     7960 |        0   |        0   |     995 |       0 |       0 |       0 |       0 |     286    |     0    |
       0  |    286 |      40 |     7996 |        0   |        0   |     998 |       0 |       0 |       0 |       0 |     287    |     0    |
       0  |    287 |      43 |     8035 |        0   |        0   |    1001 |       0 |       0 |       0 |       0 |     288    |     0    |
       0  |    288 |      32 |     8065 |        0   |        0   |    1002 |       0 |       0 |       0 |       0 |     289    |     0    |
       0  |    289 |      56 |     8113 |        0   |        0   |    1009 |       0 |       0 |       0 |       0 |     290    |     0    |
       0  |    290 |      53 |     8158 |        0   |        0   |    1016 |       0 |       0 |       0 |       0 |     291    |     0    |
       0  |    291 |      54 |     8206 |        0   |        0   |    1021 |       0 |       0 |       0 |       0 |     292    |     0    |
       0  |    292 |      35 |     8233 |        0   |        0   |    1028 |       0 |       0 |       0 |       0 |     293    |     0    |
       0  |    293 |      44 |     8275 |        0   |        0   |    1029 |       0 |       0 |       0 |       0 |     294    |     0    |
       0  |    294 |      53 |     8326 |        0   |        0   |    1030 |       0 |       0 |       0 |       0 |     295    |     0    |
       0  |    295 |      35 |     8359 |        0   |        0   |    1031 |       0 |       0 |       0 |       0 |     296    |     0    |
       0  |    296 |      13 |     8368 |        0   |        0   |    1034 |       0 |       0 |       0 |       0 |     297    |     0    |
       0  |    297 |      43 |     8407 |        0   |        0   |    1037 |       0 |       0 |       0 |       0 |     298    |     0    |
       0  |    298 |      11 |     8416 |        0   |        0   |    1038 |       0 |       0 |       0 |       0 |     299    |     0    |
       0  |    299 |      53 |     8467 |        0   |        0   |    1039 |       0 |       0 |       0 |       0 |     300    |     0    |
       1  |      0 |      17 |        3 |        4   |        0   |       9 |       0 |       0 |       0 |       0 |       1    |     0    |
       1  |      1 |       0 |        3 |        4   |        0   |       9 |       0 |       0 |       0 |       0 |       1    |     0    |
       1  |      2 |       0 |        3 |        4   |        0   |       9 |       0 |       0 |       0 |       0 |       1    |     0    |
       1  |      3 |      13 |        8 |        6   |        0   |      14 |       0 |       0 |       0 |       0 |       2    |     0    |
       1  |      4 |      13 |       11 |        8   |        0   |      21 |       0 |       0 |       0 |       0 |       3    |     0    |
       1  |      5 |       9 |       13 |       14   |        0   |      22 |       0 |       0 |       0 |       0 |       3    |     0    |
       1  |      6 |       0 |       13 |       14   |        0   |      22 |       0 |       0 |       0 |       0 |       3    |     0    |
       1  |      7 |      17 |       18 |       16   |        0   |      31 |       0 |       0 |       0 |       0 |       4    |     0    |
       1  |      8 |      13 |       21 |       18   |        0   |      38 |       0 |       0 |       0 |       0 |       5    |     0    |
       1  |      9 |       0 |       21 |       18   |        0   |      38 |       0 |       0 |       0 |       0 |       5    |     0    |
       1  |     10 |      13 |       26 |       20   |        0   |      43 |       0 |       0 |       0 |       0 |       6    |     0    |
       1  |     11 |      15 |       29 |       22   |        0   |      52 |       0 |       0 |       0 |       0 |       7    |     0    |
       1  |     12 |       0 |       29 |       22   |        0   |      52 |       0 |       0 |       0 |       0 |       7    |     0    |
       1  |     13 |       9 |       33 |       26   |        0   |      53 |       0 |       0 |       0 |       0 |       7    |     0    |
